Country,Plant Name,Latitude,Longitude,Location Accuracy,Plant Type,Within_60_Miles
United States,Odessa-Ector power plant,31.8403,-102.3264,exact,Oil & Gas,False
United States,Orange County Advanced power station,30.0269474379401,-93.849075941782,approximate,Oil & Gas,False
United States,Ouachita power station,32.7061,-92.0683,exact,Oil & Gas,False
United States,Ouachita power station,32.7061,-92.0683,exact,Oil & Gas,False
United States,Ouachita power station,32.7061,-92.0683,exact,Oil & Gas,False
United States,PPG Powerhouse C power station,30.22612,-93.29517,exact,Oil & Gas,False
United States,PPG Powerhouse C power station,30.22612,-93.29517,exact,Oil & Gas,False
United States,PPG Powerhouse C power station,30.22612,-93.29517,exact,Oil & Gas,False
United States,PPG Powerhouse C power station,30.22612,-93.29517,exact,Oil & Gas,False
United States,PPG Powerhouse C power station,30.22612,-93.29517,exact,Oil & Gas,False
United States,PPS power plant No 1,37.03385,-88.61586,exact,Oil & Gas,False
United States,PPS power plant No 1,37.03385,-88.61586,exact,Oil & Gas,False
United States,Palestine Power peaking facility,31.8225,-95.51466,exact,Oil & Gas,False
United States,Palestine Power peaking facility,31.8225,-95.51466,exact,Oil & Gas,False
United States,Palestine Power peaking facility,31.8225,-95.51466,exact,Oil & Gas,False
United States,Palestine Power peaking facility,31.8225,-95.51466,exact,Oil & Gas,False
United States,Panda Liberty Generation Plant,41.7675,-76.39,exact,Oil & Gas,False
United States,Panda Liberty Generation Plant,41.7675,-76.39,exact,Oil & Gas,False
United States,Panda Patriot Generation Plant,41.180833,-76.83917,exact,Oil & Gas,False
United States,Panda Patriot Generation Plant,41.180833,-76.83917,exact,Oil & Gas,False
United States,Paradise Fossil Plant,37.2608,-86.9783,exact,Oil & Gas,False
United States,Paradise Fossil Plant,37.2608,-86.9783,exact,Oil & Gas,False
United States,Paradise Fossil Plant,37.2608,-86.9783,exact,Oil & Gas,False
United States,Paradise Fossil Plant,37.2608,-86.9783,exact,Oil & Gas,False
United States,Paris energy center,33.6968,-95.5577,exact,Oil & Gas,False
United States,Pawnee Station,40.2217,-103.68,exact,Oil & Gas,False
United States,Peno Creek power station,39.3531,-91.2295,exact,Oil & Gas,False
United States,Peno Creek power station,39.3531,-91.2295,exact,Oil & Gas,False
United States,Peno Creek power station,39.3531,-91.2295,exact,Oil & Gas,False
United States,Peno Creek power station,39.3531,-91.2295,exact,Oil & Gas,False
United States,Pensacola Florida power plant,30.5958,-87.2525,exact,Oil & Gas,False
United States,Perennial Wind Chaser Station,45.801999,-119.3721,exact,Oil & Gas,False
United States,Perennial Wind Chaser Station,45.801999,-119.3721,exact,Oil & Gas,False
United States,Perennial Wind Chaser Station,45.801999,-119.3721,exact,Oil & Gas,False
United States,Perennial Wind Chaser Station,45.801999,-119.3721,exact,Oil & Gas,False
United States,Permian Basin power station,31.5839,-102.9633,exact,Oil & Gas,False
United States,Permian Basin power station,31.5839,-102.9633,exact,Oil & Gas,False
United States,Permian Basin power station,31.5839,-102.9633,exact,Oil & Gas,False
United States,Permian Basin power station,31.5839,-102.9633,exact,Oil & Gas,False
United States,Permian Basin power station,31.5839,-102.9633,exact,Oil & Gas,False
United States,Perryville power station,32.6908,-92.0183,exact,Oil & Gas,False
United States,Perryville power station,32.6908,-92.0183,exact,Oil & Gas,False
United States,Pinckneyville power station,38.1114,-89.3467,exact,Oil & Gas,False
United States,Pinckneyville power station,38.1114,-89.3467,exact,Oil & Gas,False
United States,Pinckneyville power station,38.1114,-89.3467,exact,Oil & Gas,False
United States,Pinckneyville power station,38.1114,-89.3467,exact,Oil & Gas,False
United States,Pinecrest energy center,31.360942,-94.69452,exact,Oil & Gas,False
United States,Pioneer generating station,48.2325,-103.9528,exact,Oil & Gas,False
United States,Pioneer generating station,48.2325,-103.9528,exact,Oil & Gas,False
United States,Pioneer generating station,48.2325,-103.9528,exact,Oil & Gas,False
United States,Pioneer generating station,48.2325,-103.9528,exact,Oil & Gas,False
United States,Pioneer generating station,48.2325,-103.9528,exact,Oil & Gas,False
United States,Pioneer generating station,48.2325,-103.9528,exact,Oil & Gas,False
United States,Pioneer generating station,48.2325,-103.9528,exact,Oil & Gas,False
United States,Plant X power station,34.1661,-102.4114,exact,Oil & Gas,False
United States,Plant X power station,34.1661,-102.4114,exact,Oil & Gas,False
United States,Plant X power station,34.1661,-102.4114,exact,Oil & Gas,False
United States,Pleasant Valley (MN) power station,43.799446,-92.68287,exact,Oil & Gas,False
United States,Pleasant Valley (MN) power station,43.799446,-92.68287,exact,Oil & Gas,False
United States,Pleasant Valley (MN) power station,43.799446,-92.68287,exact,Oil & Gas,False
United States,Pleasants Energy power station,39.3325,-81.3642,exact,Oil & Gas,False
United States,Pleasants Energy power station,39.3325,-81.3642,exact,Oil & Gas,False
United States,Ponca City power station,36.71979,-97.08576,exact,Oil & Gas,False
United States,Ponca City power station,36.71979,-97.08576,exact,Oil & Gas,False
United States,Port Comfort power station,28.64807,-96.54621,exact,Oil & Gas,False
United States,Port Comfort power station,28.64807,-96.54621,exact,Oil & Gas,False
United States,Prairie Creek Generating Station,41.944039,-91.63917,exact,Oil & Gas,False
United States,Procter & Gamble Mehoopany Mill power station,41.574259,-76.04323,exact,Oil & Gas,False
United States,Procter & Gamble Mehoopany Mill power station,41.574259,-76.04323,exact,Oil & Gas,False
United States,Pulliam Power Plant,44.54,-88.0086,exact,Oil & Gas,False
United States,Quail Run energy center,31.8414,-102.315,exact,Oil & Gas,False
United States,Quail Run energy center,31.8414,-102.315,exact,Oil & Gas,False
United States,Quantum Choctaw Power station,33.3792,-89.2089,exact,Oil & Gas,False
United States,R S Nelson power station,30.2844,-93.2911,exact,Oil & Gas,False
United States,RS cogeneration power station,30.221,-93.2992,exact,Oil & Gas,False
United States,Raccoon Creek energy center,38.6996,-88.5392,exact,Oil & Gas,False
United States,Raccoon Creek energy center,38.6996,-88.5392,exact,Oil & Gas,False
United States,Raccoon Creek energy center,38.6996,-88.5392,exact,Oil & Gas,False
United States,Raccoon Creek energy center,38.6996,-88.5392,exact,Oil & Gas,False
United States,Ratcliffe power station,32.654722,-88.76222,exact,Oil & Gas,False
United States,Rawhide Energy Station,40.860905,-105.0212,exact,Oil & Gas,False
United States,Rawhide Energy Station,40.860905,-105.0212,exact,Oil & Gas,False
United States,Rawhide Energy Station,40.860905,-105.0212,exact,Oil & Gas,False
United States,Rawhide Energy Station,40.860905,-105.0212,exact,Oil & Gas,False
United States,Rawhide Energy Station,40.860905,-105.0212,exact,Oil & Gas,False
United States,Redding power station,40.507292,-122.4233,exact,Oil & Gas,False
United States,Reidsville energy center,36.334261,-79.83215,exact,Oil & Gas,False
United States,Renovo energy center,41.328333,-77.75667,exact,Oil & Gas,False
United States,Renovo energy center,41.328333,-77.75667,exact,Oil & Gas,False
United States,Rifle generating station,39.5173,-107.7299,exact,Oil & Gas,False
United States,Riverside (IA) power station,41.54,-90.4481,exact,Oil & Gas,False
United States,Riverside Generating (KY) power station,38.191661,-82.60459,exact,Oil & Gas,False
United States,Riverside Generating (KY) power station,38.191661,-82.60459,exact,Oil & Gas,False
United States,Riverside Generating (KY) power station,38.191661,-82.60459,exact,Oil & Gas,False
United States,Riverside Generating (KY) power station,38.191661,-82.60459,exact,Oil & Gas,False
United States,Riverside Generating (KY) power station,38.191661,-82.60459,exact,Oil & Gas,False
United States,Riverton Power Plant,37.072616,-94.6987,exact,Oil & Gas,False
United States,Robert P Mone Plant,40.9297,-84.7392,exact,Oil & Gas,False
United States,Robert P Mone Plant,40.9297,-84.7392,exact,Oil & Gas,False
United States,Robert P Mone Plant,40.9297,-84.7392,exact,Oil & Gas,False
United States,Robert Reid Power Plant,37.6461,-87.5019,exact,Oil & Gas,False
United States,Robins power station,32.5792,-83.5822,exact,Oil & Gas,False
United States,Robins power station,32.5792,-83.5822,exact,Oil & Gas,False
United States,Rockingham County CT Station,36.3297,-79.8297,exact,Oil & Gas,False
United States,Rockingham County CT Station,36.3297,-79.8297,exact,Oil & Gas,False
United States,Rockingham County CT Station,36.3297,-79.8297,exact,Oil & Gas,False
United States,Rockingham County CT Station,36.3297,-79.8297,exact,Oil & Gas,False
United States,Rockingham County CT Station,36.3297,-79.8297,exact,Oil & Gas,False
United States,Rolling Hills Generating power station,39.0839,-82.3328,exact,Oil & Gas,False
United States,Rolling Hills Generating power station,39.0839,-82.3328,exact,Oil & Gas,False
United States,Rolling Hills Generating power station,39.0839,-82.3328,exact,Oil & Gas,False
United States,Rolling Hills Generating power station,39.0839,-82.3328,exact,Oil & Gas,False
United States,Rolling Hills Generating power station,39.0839,-82.3328,exact,Oil & Gas,False
United States,Rumford power station,44.5303,-70.5219,exact,Oil & Gas,False
United States,S O Purdom power station,30.162304,-84.20067,exact,Oil & Gas,False
United States,SABIC Innovative Plastics Mt. Vernon power station,37.910278,-87.92611,exact,Oil & Gas,False
United States,SEGS IX power station,35.033,-117.338,exact,Oil & Gas,False
United States,SEGS VIII power station,35.0308,-117.3563,exact,Oil & Gas,False
United States,Sabine River Works power station,30.0552,-93.7579,exact,Oil & Gas,False
United States,Sabine River Works power station,30.0552,-93.7579,exact,Oil & Gas,False
United States,Sabine cogeneration power station,30.0444,-93.77139,exact,Oil & Gas,False
United States,Sabine power station,30.0242,-93.878,exact,Oil & Gas,False
United States,Sabine power station,30.0242,-93.878,exact,Oil & Gas,False
United States,Sabine power station,30.0242,-93.878,exact,Oil & Gas,False
United States,Sabine power station,30.0242,-93.878,exact,Oil & Gas,False
United States,Sam Rayburn power station,28.8947,-97.135,exact,Oil & Gas,False
United States,Santa Rosa energy center,30.5664,-87.115,exact,Oil & Gas,False
United States,Saranac Facility power station,44.7132,-73.4557,exact,Oil & Gas,False
United States,Shawville Generating Station,41.06755,-78.36623,exact,Oil & Gas,False
United States,Shawville Generating Station,41.06755,-78.36623,exact,Oil & Gas,False
United States,Shawville Generating Station,41.06755,-78.36623,exact,Oil & Gas,False
United States,Shawville Generating Station,41.06755,-78.36623,exact,Oil & Gas,False
United States,Sherwood H Smith Jr energy complex,34.8392,-79.7406,exact,Oil & Gas,False
United States,Sherwood H Smith Jr energy complex,34.8392,-79.7406,exact,Oil & Gas,False
United States,Sherwood H Smith Jr energy complex,34.8392,-79.7406,exact,Oil & Gas,False
United States,Sherwood H Smith Jr energy complex,34.8392,-79.7406,exact,Oil & Gas,False
United States,Sherwood H Smith Jr energy complex,34.8392,-79.7406,exact,Oil & Gas,False
United States,Sherwood H Smith Jr energy complex,34.8392,-79.7406,exact,Oil & Gas,False
United States,Sherwood H Smith Jr energy complex,34.8392,-79.7406,exact,Oil & Gas,False
United States,Signal Hill Generating power station,33.8625,-98.5894,exact,Oil & Gas,False
United States,Silver Creek power station,31.6004,-89.9468,exact,Oil & Gas,False
United States,Silver Creek power station,31.6004,-89.9468,exact,Oil & Gas,False
United States,Silver Creek power station,31.6004,-89.9468,exact,Oil & Gas,False
United States,Sithe Independence Station,43.495,-76.4511,exact,Oil & Gas,False
United States,Sithe Independence Station,43.495,-76.4511,exact,Oil & Gas,False
United States,Smarr energy center,32.9842,-83.8464,exact,Oil & Gas,False
United States,Smarr energy center,32.9842,-83.8464,exact,Oil & Gas,False
United States,Snyder power station,32.747058,-100.9547,exact,Oil & Gas,False
United States,Soldotna power station,60.499444,-150.9972,exact,Oil & Gas,False
United States,Solway CT power station,47.544582,-95.12965,exact,Oil & Gas,False
United States,South Point energy center,34.8678,-114.5317,exact,Oil & Gas,False
United States,Southcentral power project,61.167417,-149.9053,exact,Oil & Gas,False
United States,Sowega power station,31.3869,-84.08,exact,Oil & Gas,False
United States,Sowega power station,31.3869,-84.08,exact,Oil & Gas,False
United States,SpaceX power station,25.99012,-97.185709,approximate,Oil & Gas,False
United States,Spirit Mound Station,42.897663,-96.99049,exact,Oil & Gas,False
United States,Spirit Mound Station,42.897663,-96.99049,exact,Oil & Gas,False
United States,Spiritwood Industrial Park,46.926423,-98.49971,exact,Oil & Gas,False
United States,St Francis energy facility,36.5852,-90.1779,exact,Oil & Gas,False
United States,St Francis energy facility,36.5852,-90.1779,exact,Oil & Gas,False
United States,St Joseph energy center,41.698992,-86.4797,exact,Oil & Gas,False
United States,St Joseph energy center,41.698992,-86.4797,exact,Oil & Gas,False
United States,State Line Combined Cycle power station,37.0659,-94.614,exact,Oil & Gas,False
United States,State Line Combined Cycle power station,37.0659,-94.614,exact,Oil & Gas,False
United States,Sterling power plant,43.080338,-75.60096,exact,Oil & Gas,False
United States,Sterlington power station,32.7047,-92.0792,exact,Oil & Gas,False
United States,Sterlington power station,32.7047,-92.0792,exact,Oil & Gas,False
United States,Stryker Creek power station,31.93985,-94.98983,exact,Oil & Gas,False
United States,Stryker Creek power station,31.93985,-94.98983,exact,Oil & Gas,False
United States,Sugar Creek power station,39.3931,-87.5108,exact,Oil & Gas,False
United States,Sumas power plant,48.9905,-122.2733,exact,Oil & Gas,False
United States,Suwannee River power station,30.376389,-83.18056,exact,Oil & Gas,False
United States,Suwannee River power station,30.376389,-83.18056,exact,Oil & Gas,False
United States,Syl Laskin Energy Center,47.5306,-92.1619,exact,Oil & Gas,False
United States,Syl Laskin Energy Center,47.5306,-92.1619,exact,Oil & Gas,False
United States,Syntex power station,35.44741,-93.47808,approximate,Oil & Gas,False
United States,TS Power Plant,40.74601,-116.53,exact,Oil & Gas,False
United States,Talbot County Energy power station,32.5892,-84.6917,exact,Oil & Gas,False
United States,Talbot County Energy power station,32.5892,-84.6917,exact,Oil & Gas,False
United States,Talbot County Energy power station,32.5892,-84.6917,exact,Oil & Gas,False
United States,Talbot County Energy power station,32.5892,-84.6917,exact,Oil & Gas,False
United States,Talbot County Energy power station,32.5892,-84.6917,exact,Oil & Gas,False
United States,Talbot County Energy power station,32.5892,-84.6917,exact,Oil & Gas,False
United States,Tate & Lyle Decatur cogeneration power station,39.84919,-88.93194,exact,Oil & Gas,False
United States,Tenaska Central Alabama generating station,32.6497,-86.74,exact,Oil & Gas,False
United States,Tenaska Frontier generation station,30.5924,-95.9178,exact,Oil & Gas,False
United States,Tenaska Gateway generating station,32.017826,-94.61974,exact,Oil & Gas,False
United States,Tenaska Lindsay Hill generating station,32.6514,-86.7386,exact,Oil & Gas,False
United States,Theodore cogeneration facility,30.525445,-88.12848,exact,Oil & Gas,False
United States,Thomas A Smith energy facility,34.7094,-84.9175,exact,Oil & Gas,False
United States,Thomas A Smith energy facility,34.7094,-84.9175,exact,Oil & Gas,False
United States,Thomas Fitzhugh power station,35.462382,-93.80493,exact,Oil & Gas,False
United States,Trinidad (TX) power station,32.124519,-96.10128,exact,Oil & Gas,False
United States,Ty Cooke power station,33.5211,-101.7906,exact,Oil & Gas,False
United States,Ukudu power station,13.523986,144.80697,approximate,Oil & Gas,False
United States,Union power station,33.296146,-92.58936,exact,Oil & Gas,False
United States,Union power station,33.296146,-92.58936,exact,Oil & Gas,False
United States,Union power station,33.296146,-92.58936,exact,Oil & Gas,False
United States,Union power station,33.296146,-92.58936,exact,Oil & Gas,False
United States,University of Florida power station,29.640278,-82.34861,exact,Oil & Gas,False
United States,Urquhart Station,33.435,-81.9111,exact,Oil & Gas,False
United States,Urquhart Station,33.435,-81.9111,exact,Oil & Gas,False
United States,Urquhart Station,33.435,-81.9111,exact,Oil & Gas,False
United States,Urquhart Station,33.435,-81.9111,exact,Oil & Gas,False
United States,Vermillion energy facility,39.922328,-87.44636,exact,Oil & Gas,False
United States,Vermillion energy facility,39.922328,-87.44636,exact,Oil & Gas,False
United States,Vermillion energy facility,39.922328,-87.44636,exact,Oil & Gas,False
United States,Vermillion energy facility,39.922328,-87.44636,exact,Oil & Gas,False
United States,Vermillion energy facility,39.922328,-87.44636,exact,Oil & Gas,False
United States,Vermillion energy facility,39.922328,-87.44636,exact,Oil & Gas,False
United States,Vermillion energy facility,39.922328,-87.44636,exact,Oil & Gas,False
United States,Vermillion energy facility,39.922328,-87.44636,exact,Oil & Gas,False
United States,Victor J Daniel Jr power station,30.5322,-88.5553,exact,Oil & Gas,False
United States,Victor J Daniel Jr power station,30.5322,-88.5553,exact,Oil & Gas,False
United States,Victoria City power station,28.7853,-97.0093,exact,Oil & Gas,False
United States,Victoria City power station,28.7853,-97.0093,exact,Oil & Gas,False
United States,Victoria Port power II station,28.698477,-96.94613,exact,Oil & Gas,False
United States,Victoria Port power II station,28.698477,-96.94613,exact,Oil & Gas,False
United States,Victoria Port power station,28.695805,-96.94541,exact,Oil & Gas,False
United States,Victoria Port power station,28.695805,-96.94541,exact,Oil & Gas,False
United States,Victoria Texas Plant,28.675088,-96.95601,exact,Oil & Gas,False
United States,Victoria power station,28.7883,-97.01,exact,Oil & Gas,False
United States,W.S. Lee Steam Station,34.6022,-82.435,exact,Oil & Gas,False
United States,W.S. Lee Steam Station,34.6022,-82.435,exact,Oil & Gas,False
United States,W.S. Lee Steam Station,34.6022,-82.435,exact,Oil & Gas,False
United States,W.S. Lee Steam Station,34.6022,-82.435,exact,Oil & Gas,False
United States,Walton Discover power facility,32.54098,-85.03888,exact,Oil & Gas,False
United States,Walton Discover power facility,32.54098,-85.03888,exact,Oil & Gas,False
United States,Warren County (VA) power station,38.971667,-78.17722,exact,Oil & Gas,False
United States,Warren Generating power station,41.835947,-79.18867,exact,Oil & Gas,False
United States,Washington County cogeneration facility (AL),31.2504,-88.0156,exact,Oil & Gas,False
United States,Washington County power (GA) station,33.092239,-82.97999,exact,Oil & Gas,False
United States,Washington County power (GA) station,33.092239,-82.97999,exact,Oil & Gas,False
United States,Washington County power (GA) station,33.092239,-82.97999,exact,Oil & Gas,False
United States,Washington County power (GA) station,33.092239,-82.97999,exact,Oil & Gas,False
United States,Washington energy facility (OH),39.58,-81.6564,exact,Oil & Gas,False
United States,Waterford power station,39.5333,-81.7178,exact,Oil & Gas,False
United States,Welsh Power Plant,33.05522,-94.8403,exact,Oil & Gas,False
United States,West Marinette 34 power station,45.0869,-87.6892,exact,Oil & Gas,False
United States,West Marinette power station,45.0869,-87.6881,exact,Oil & Gas,False
United States,Westbrook energy center power plant,43.6575,-70.375,exact,Oil & Gas,False
United States,Weston Power Plant,44.8606,-89.6553,exact,Oil & Gas,False
United States,Weston Power Plant,44.8606,-89.6553,exact,Oil & Gas,False
United States,Wheatland generating facility,38.6716,-87.2931,exact,Oil & Gas,False
United States,Wheatland generating facility,38.6716,-87.2931,exact,Oil & Gas,False
United States,Wheatland generating facility,38.6716,-87.2931,exact,Oil & Gas,False
United States,Wheatland generating facility,38.6716,-87.2931,exact,Oil & Gas,False
United States,Whitehorn power station,48.885636,-122.7516,exact,Oil & Gas,False
United States,Whitehorn power station,48.885636,-122.7516,exact,Oil & Gas,False
United States,Wilkes power station,32.848163,-94.54799,exact,Oil & Gas,False
United States,Wilkes power station,32.848163,-94.54799,exact,Oil & Gas,False
United States,Wilkes power station,32.848163,-94.54799,exact,Oil & Gas,False
United States,Wolf Hills Energy power station,36.6644,-82.1044,exact,Oil & Gas,False
United States,Wolf Hills Energy power station,36.6644,-82.1044,exact,Oil & Gas,False
United States,Wolf Hills Energy power station,36.6644,-82.1044,exact,Oil & Gas,False
United States,Wolf Hills Energy power station,36.6644,-82.1044,exact,Oil & Gas,False
United States,Wolf Hills Energy power station,36.6644,-82.1044,exact,Oil & Gas,False
United States,Worthington Generation power station,39.0708,-87.0128,exact,Oil & Gas,False
United States,Worthington Generation power station,39.0708,-87.0128,exact,Oil & Gas,False
United States,Worthington Generation power station,39.0708,-87.0128,exact,Oil & Gas,False
United States,Worthington Generation power station,39.0708,-87.0128,exact,Oil & Gas,False
United States,Xcel Fargo power plant,46.8808711777821,-96.8278335812587,approximate,Oil & Gas,False
United States,Xcel Lyon power plant,44.4012297854773,-95.8378367363312,approximate,Oil & Gas,False
United States,Yellowstone County Generating Station,42.82853,-108.56853,approximate,Oil & Gas,False
United States,Yucca power station,32.7214,-114.7106,exact,Oil & Gas,False
United States,Yucca power station,32.7214,-114.7106,exact,Oil & Gas,False
United States,Yucca power station,32.7214,-114.7106,exact,Oil & Gas,False
United States,Yucca power station,32.7214,-114.7106,exact,Oil & Gas,False
United States,Yuma cogeneration Associates power station,32.728822,-114.6541,exact,Oil & Gas,False
